attrition_flag,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,credit_limit
Existing Customer,29,M,0,Unknown,Divorced,$80K - $120K,Blue,3544
Existing Customer,28,M,0,High School,Single,Less than $40K,Blue,3480
Existing Customer,65,F,0,Post-Graduate,Married,Less than $40K,Blue,3549
Existing Customer,26,F,1,College,Single,Less than $40K,Blue,1438.3
Existing Customer,57,F,3,Uneducated,Married,Less than $40K,Blue,3136
Existing Customer,47,M,3,Graduate,Single,$120K +,Blue,34516
Existing Customer,54,F,1,Graduate,Married,Less than $40K,Blue,6814
Existing Customer,48,M,2,Unknown,Married,$120K +,Silver,34516
Existing Customer,36,F,1,High School,Married,Unknown,Blue,8500
Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue,28170
Existing Customer,54,F,2,Graduate,Single,Less than $40K,Blue,6610
Existing Customer,37,M,1,College,Single,$60K - $80K,Blue,15755
Existing Customer,33,M,3,Graduate,Married,$80K - $120K,Blue,2711
Existing Customer,38,M,2,College,Married,$40K - $60K,Blue,3735
Existing Customer,36,M,4,Graduate,Single,$80K - $120K,Blue,10216
Existing Customer,40,F,3,Graduate,Married,Unknown,Blue,20420
Attrited Customer,37,M,2,Graduate,Married,$120K +,Blue,13662
Existing Customer,26,F,0,High School,Single,Unknown,Blue,3038
Existing Customer,45,M,3,High School,Single,$60K - $80K,Blue,7050
Existing Customer,26,M,0,High School,Single,Less than $40K,Blue,1775
Existing Customer,42,M,3,Graduate,Single,$40K - $60K,Blue,8960
Existing Customer,33,M,2,College,Married,$80K - $120K,Blue,2355
Existing Customer,57,F,4,High School,Married,$40K - $60K,Blue,6803
Existing Customer,55,M,2,Graduate,Married,$60K - $80K,Blue,2145
Existing Customer,40,M,3,Uneducated,Single,$80K - $120K,Blue,3919
Existing Customer,32,M,1,High School,Single,Less than $40K,Blue,4500
Existing Customer,62,F,1,High School,Married,Less than $40K,Blue,2941
Existing Customer,26,M,0,Graduate,Single,$60K - $80K,Blue,7102
Attrited Customer,37,M,3,High School,Married,Less than $40K,Blue,6866
Existing Customer,57,M,1,Doctorate,Married,$80K - $120K,Blue,10378
Existing Customer,47,F,3,High School,Married,Unknown,Blue,13473
Existing Customer,47,M,4,Graduate,Married,$80K - $120K,Blue,18178
Existing Customer,48,F,2,Graduate,Single,Unknown,Blue,8171
Existing Customer,49,F,4,Uneducated,Married,Less than $40K,Blue,1438.3
Existing Customer,35,M,3,Graduate,Married,$80K - $120K,Blue,8082
Existing Customer,57,M,3,Unknown,Divorced,$60K - $80K,Blue,24589
Existing Customer,62,F,0,Graduate,Single,Unknown,Silver,30310
Existing Customer,55,F,2,College,Married,Less than $40K,Blue,2967
Existing Customer,36,M,2,Graduate,Married,$60K - $80K,Blue,3092
Existing Customer,54,M,1,High School,Married,$80K - $120K,Blue,1618
Existing Customer,30,F,0,Graduate,Married,Less than $40K,Blue,2498
Existing Customer,46,M,3,Graduate,Married,$40K - $60K,Blue,2564
Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue,10540
Existing Customer,34,M,2,Graduate,Married,$120K +,Blue,13384
Existing Customer,55,M,3,Graduate,Married,$80K - $120K,Blue,16208
Existing Customer,36,F,2,Unknown,Married,Less than $40K,Blue,3049
Existing Customer,44,M,1,Graduate,Married,$80K - $120K,Blue,19214
Existing Customer,39,M,2,Unknown,Married,$60K - $80K,Blue,3071
Existing Customer,34,M,2,Graduate,Single,$80K - $120K,Blue,13395
Existing Customer,40,M,3,Graduate,Married,$60K - $80K,Blue,17126
Existing Customer,42,M,2,College,Single,$60K - $80K,Blue,8083
Existing Customer,36,M,3,Graduate,Divorced,$40K - $60K,Blue,8995
Existing Customer,26,F,1,High School,Single,Less than $40K,Blue,2404
Existing Customer,42,M,1,High School,Married,$40K - $60K,Blue,2807
Existing Customer,55,M,0,Graduate,Married,$40K - $60K,Blue,3097
Existing Customer,45,M,3,Unknown,Single,$80K - $120K,Blue,10651
Existing Customer,61,M,2,High School,Single,$60K - $80K,Blue,2175
Existing Customer,41,M,4,College,Married,$120K +,Blue,28020
Existing Customer,35,F,1,Graduate,Single,Less than $40K,Blue,2640
Existing Customer,34,M,2,Graduate,Single,$120K +,Blue,31313
Existing Customer,37,M,2,High School,Married,$80K - $120K,Blue,7304
Attrited Customer,46,M,2,Uneducated,Unknown,$60K - $80K,Blue,3254
Existing Customer,26,M,1,College,Divorced,$40K - $60K,Blue,1438.3
Existing Customer,54,F,3,High School,Married,Less than $40K,Blue,3161
Attrited Customer,47,F,3,Graduate,Single,Less than $40K,Blue,7246
Existing Customer,56,F,5,Graduate,Married,Less than $40K,Blue,3088
Existing Customer,42,F,4,Unknown,Single,Less than $40K,Silver,13719
Existing Customer,30,M,1,Unknown,Married,$40K - $60K,Blue,4726
Existing Customer,32,M,1,Unknown,Married,Less than $40K,Blue,6100
Existing Customer,40,M,2,High School,Single,$80K - $120K,Blue,19279
Existing Customer,33,F,1,Graduate,Married,Less than $40K,Blue,3792
Existing Customer,64,M,0,Graduate,Married,Less than $40K,Blue,2084
Existing Customer,33,M,1,High School,Single,$80K - $120K,Blue,34516
Existing Customer,52,M,3,Post-Graduate,Married,$80K - $120K,Blue,6849
Existing Customer,59,F,0,Uneducated,Married,Less than $40K,Blue,2417
Existing Customer,41,F,4,Uneducated,Single,Unknown,Blue,5802
Existing Customer,38,M,2,Unknown,Married,$40K - $60K,Blue,2919
Existing Customer,29,M,2,Graduate,Divorced,Less than $40K,Blue,2462
Existing Customer,43,F,3,Doctorate,Married,Unknown,Blue,1947
Attrited Customer,40,M,3,High School,Single,$80K - $120K,Blue,18563
Existing Customer,37,F,1,Graduate,Married,Less than $40K,Blue,3992
Existing Customer,32,M,1,High School,Married,Less than $40K,Blue,3568
Existing Customer,36,M,2,Graduate,Single,$60K - $80K,Blue,7776
Attrited Customer,58,M,0,High School,Unknown,$40K - $60K,Blue,1438.3
Existing Customer,53,M,3,High School,Married,$80K - $120K,Blue,9355
Existing Customer,37,F,3,Unknown,Single,Unknown,Blue,19636
Existing Customer,47,M,2,Unknown,Single,$40K - $60K,Blue,7327
Existing Customer,36,M,1,Uneducated,Single,$120K +,Blue,7049
Existing Customer,26,F,0,Uneducated,Single,$40K - $60K,Blue,2033
Existing Customer,38,F,1,Graduate,Married,$40K - $60K,Blue,5153
Existing Customer,32,F,0,High School,Married,$40K - $60K,Blue,2062
Existing Customer,37,F,3,Graduate,Single,Less than $40K,Blue,2005
Existing Customer,26,M,1,Unknown,Single,Less than $40K,Blue,2479
Existing Customer,55,F,1,Graduate,Married,$40K - $60K,Blue,4589
Existing Customer,35,M,2,Unknown,Married,$80K - $120K,Blue,2263
Existing Customer,58,M,3,High School,Married,$60K - $80K,Blue,8184
Existing Customer,32,M,0,Graduate,Single,Unknown,Blue,9238
Existing Customer,47,M,3,High School,Married,$80K - $120K,Blue,30210
Existing Customer,32,M,0,Graduate,Single,Less than $40K,Blue,6942
Existing Customer,56,M,3,High School,Married,$60K - $80K,Blue,14551
Existing Customer,34,F,2,Doctorate,Single,Less than $40K,Blue,1438.3
Existing Customer,65,M,0,Unknown,Single,Unknown,Blue,11332
Existing Customer,55,M,2,Uneducated,Married,$120K +,Blue,30967
Existing Customer,43,M,0,High School,Married,$80K - $120K,Blue,7866
Existing Customer,31,M,2,College,Married,Less than $40K,Blue,2718
Existing Customer,54,F,1,College,Married,Less than $40K,Blue,3084
Existing Customer,52,M,3,Graduate,Married,$80K - $120K,Blue,17302
Existing Customer,48,M,3,College,Divorced,$40K - $60K,Blue,12159
Existing Customer,54,F,1,High School,Single,Less than $40K,Blue,2797
Existing Customer,33,M,1,Uneducated,Single,$60K - $80K,Blue,2618
Attrited Customer,26,F,0,Post-Graduate,Single,Less than $40K,Blue,1442
Existing Customer,30,F,2,Uneducated,Married,Less than $40K,Blue,2063
Existing Customer,49,F,5,Graduate,Married,Less than $40K,Blue,8154
Existing Customer,36,F,2,Unknown,Divorced,$40K - $60K,Blue,9735
Existing Customer,56,M,4,Unknown,Married,$80K - $120K,Blue,4310
Existing Customer,53,M,3,Uneducated,Married,$80K - $120K,Blue,11450
Attrited Customer,39,M,2,Uneducated,Married,$120K +,Blue,8906
Existing Customer,34,M,3,College,Married,$60K - $80K,Blue,4245
Existing Customer,53,M,2,College,Married,$80K - $120K,Blue,21953
Existing Customer,32,M,0,Graduate,Single,$40K - $60K,Blue,1614
Existing Customer,39,M,2,Graduate,Married,$80K - $120K,Blue,5140
Existing Customer,57,M,1,High School,Married,$120K +,Blue,31762
Existing Customer,48,F,4,Graduate,Single,Unknown,Blue,11692
Existing Customer,37,M,3,Unknown,Married,$60K - $80K,Blue,16043
Existing Customer,36,M,1,Graduate,Married,$80K - $120K,Blue,15488
Existing Customer,39,M,3,College,Divorced,$40K - $60K,Blue,2503
Existing Customer,31,M,0,Graduate,Divorced,Less than $40K,Blue,3312
Existing Customer,31,M,2,Graduate,Single,$40K - $60K,Blue,6269
Existing Customer,36,M,4,Graduate,Single,$60K - $80K,Blue,20337
Existing Customer,47,F,5,Graduate,Single,Less than $40K,Blue,2224
Attrited Customer,37,M,3,College,Married,$60K - $80K,Blue,3100
Existing Customer,38,M,2,Unknown,Divorced,$60K - $80K,Silver,26437
Existing Customer,39,M,2,Graduate,Married,$80K - $120K,Blue,9959
Existing Customer,39,M,1,Unknown,Single,$80K - $120K,Blue,25008
Existing Customer,37,M,3,Graduate,Married,$40K - $60K,Blue,2031
Existing Customer,58,M,1,Graduate,Married,$80K - $120K,Blue,1654
Existing Customer,58,F,2,Graduate,Married,Less than $40K,Blue,4608
Existing Customer,37,M,3,Graduate,Married,$40K - $60K,Blue,3908
Existing Customer,54,M,3,Graduate,Married,$80K - $120K,Blue,2798
Existing Customer,45,F,3,Uneducated,Single,Less than $40K,Blue,2551
Existing Customer,36,F,2,Graduate,Married,Unknown,Blue,8621
Existing Customer,53,M,3,Graduate,Married,$40K - $60K,Blue,7451
Existing Customer,34,F,1,College,Married,Less than $40K,Blue,2617
Attrited Customer,35,M,4,Graduate,Married,$80K - $120K,Blue,12634
Existing Customer,32,M,3,Graduate,Married,$40K - $60K,Blue,6407
Existing Customer,38,M,2,Uneducated,Married,Less than $40K,Blue,1438.3
Existing Customer,37,M,3,Uneducated,Married,$80K - $120K,Blue,2672
Existing Customer,37,F,3,High School,Married,Unknown,Blue,11948
Existing Customer,47,F,2,Graduate,Single,Less than $40K,Blue,2677
Existing Customer,52,F,3,Doctorate,Single,Unknown,Blue,24703
Existing Customer,54,M,3,High School,Married,$60K - $80K,Blue,2240
Existing Customer,53,M,3,College,Married,$80K - $120K,Blue,6052
Existing Customer,33,F,3,College,Single,Less than $40K,Blue,2562
Existing Customer,49,M,2,Graduate,Married,$60K - $80K,Blue,15377
Attrited Customer,37,M,0,Doctorate,Married,$120K +,Blue,8654
Existing Customer,31,M,1,Uneducated,Married,$40K - $60K,Blue,1438.3
Existing Customer,43,M,3,Graduate,Single,$120K +,Blue,1438.3
Existing Customer,39,M,1,Uneducated,Married,$80K - $120K,Blue,16040
Existing Customer,38,M,2,High School,Married,$40K - $60K,Blue,2801
Existing Customer,62,F,1,Uneducated,Married,Less than $40K,Blue,2658
Existing Customer,58,F,1,Unknown,Married,$40K - $60K,Blue,12423
Existing Customer,39,F,2,High School,Married,Unknown,Blue,9347
Existing Customer,30,M,2,College,Divorced,$40K - $60K,Blue,3143
Existing Customer,46,M,4,Doctorate,Married,$80K - $120K,Blue,5106
Existing Customer,39,M,2,College,Married,$60K - $80K,Blue,9871
Existing Customer,53,F,1,College,Married,$40K - $60K,Blue,1525
Existing Customer,34,M,1,Uneducated,Married,$120K +,Blue,19630
Existing Customer,54,F,0,Graduate,Divorced,Less than $40K,Silver,12547
Existing Customer,54,M,3,High School,Single,$80K - $120K,Blue,17686
Existing Customer,39,M,2,Uneducated,Married,$60K - $80K,Blue,3257
Existing Customer,36,F,3,Graduate,Married,Less than $40K,Blue,4824
Existing Customer,38,M,3,High School,Married,$40K - $60K,Blue,8603
Existing Customer,45,M,4,Unknown,Married,$60K - $80K,Blue,11498
Existing Customer,28,F,0,Graduate,Divorced,Less than $40K,Blue,3818
Existing Customer,37,F,1,High School,Single,Unknown,Blue,16594
Existing Customer,57,M,0,Graduate,Married,$40K - $60K,Blue,5387
Existing Customer,48,F,4,Graduate,Married,Less than $40K,Blue,2930
Existing Customer,33,M,0,Unknown,Single,$40K - $60K,Blue,10023
Existing Customer,38,M,1,Uneducated,Married,$60K - $80K,Blue,9303
Existing Customer,36,M,3,Unknown,Married,$60K - $80K,Blue,2956
Existing Customer,37,M,2,High School,Married,$60K - $80K,Blue,2218
Existing Customer,36,M,1,Unknown,Married,$80K - $120K,Blue,9959
Existing Customer,54,F,3,Uneducated,Married,$40K - $60K,Blue,5335
Existing Customer,52,M,1,Graduate,Married,$60K - $80K,Blue,7187
Existing Customer,53,F,1,Graduate,Married,Less than $40K,Blue,2590
Existing Customer,27,F,1,High School,Single,Less than $40K,Blue,4255
Existing Customer,32,F,0,High School,Married,Less than $40K,Blue,2778
Existing Customer,57,M,4,Graduate,Married,$120K +,Blue,10711
Attrited Customer,58,M,2,Uneducated,Single,$120K +,Blue,16163
Existing Customer,54,F,2,High School,Married,Less than $40K,Blue,2513
Existing Customer,45,M,3,Graduate,Divorced,$60K - $80K,Blue,3291
Existing Customer,36,F,2,Post-Graduate,Divorced,Less than $40K,Blue,8917
Existing Customer,39,F,2,Graduate,Married,$40K - $60K,Blue,4955
Existing Customer,39,F,1,Graduate,Married,$40K - $60K,Blue,2909
Existing Customer,34,M,3,High School,Single,$80K - $120K,Silver,34516
Existing Customer,54,F,2,Uneducated,Married,$40K - $60K,Blue,1438.3
Existing Customer,54,M,2,High School,Married,$80K - $120K,Blue,14015
Existing Customer,36,M,2,Graduate,Married,$60K - $80K,Blue,2540
Existing Customer,37,M,2,High School,Divorced,$120K +,Blue,3497
Existing Customer,27,M,0,Uneducated,Married,$40K - $60K,Blue,3682
Existing Customer,55,F,4,Graduate,Single,Less than $40K,Blue,4430
Existing Customer,26,M,0,Unknown,Single,Unknown,Blue,3877
Existing Customer,56,M,1,Graduate,Married,$60K - $80K,Blue,15124
Existing Customer,58,F,2,Graduate,Married,Less than $40K,Blue,7712
Existing Customer,42,F,2,Graduate,Unknown,Unknown,Blue,19373
Existing Customer,30,M,1,College,Single,Unknown,Blue,21590
Existing Customer,38,M,1,High School,Married,$60K - $80K,Blue,3657
Existing Customer,47,F,2,Uneducated,Divorced,Unknown,Silver,32444
Existing Customer,33,F,1,Graduate,Single,$40K - $60K,Blue,5830
Attrited Customer,54,F,2,Post-Graduate,Married,Less than $40K,Blue,1438.3
Existing Customer,65,F,1,Graduate,Single,Unknown,Blue,6463
Existing Customer,33,M,2,High School,Single,$60K - $80K,Blue,2400
Existing Customer,44,F,1,Doctorate,Divorced,Less than $40K,Blue,2311
Existing Customer,57,F,3,Unknown,Married,$40K - $60K,Blue,3585
Existing Customer,34,M,3,Uneducated,Married,$80K - $120K,Blue,9131
Existing Customer,63,F,0,Uneducated,Single,$40K - $60K,Blue,1438.3
Existing Customer,37,F,3,High School,Single,Less than $40K,Blue,1438.3
Existing Customer,39,M,2,Post-Graduate,Married,$60K - $80K,Blue,5471
Existing Customer,39,M,2,High School,Married,$80K - $120K,Blue,8823
Existing Customer,55,M,1,Graduate,Married,$60K - $80K,Blue,2173
Attrited Customer,37,M,2,Graduate,Single,$120K +,Blue,5616
Existing Customer,57,M,1,Doctorate,Married,$80K - $120K,Blue,8571
Existing Customer,45,F,2,Graduate,Divorced,Less than $40K,Blue,2803
Existing Customer,53,M,4,Graduate,Married,$80K - $120K,Blue,3924
Existing Customer,37,M,2,Graduate,Single,$60K - $80K,Blue,5663
Existing Customer,60,F,0,Uneducated,Married,Less than $40K,Blue,3955
Existing Customer,29,F,0,Uneducated,Single,Less than $40K,Blue,7997
Existing Customer,56,F,4,Uneducated,Married,Less than $40K,Blue,3652
Existing Customer,37,M,2,Graduate,Married,$80K - $120K,Blue,12702
Existing Customer,43,M,1,High School,Married,$60K - $80K,Blue,7189
Existing Customer,58,M,1,Graduate,Married,$80K - $120K,Blue,12421
Existing Customer,29,F,0,Post-Graduate,Divorced,Less than $40K,Blue,2585
Existing Customer,38,M,2,High School,Married,$120K +,Blue,2818
Attrited Customer,65,M,1,Unknown,Single,Less than $40K,Blue,2351
Existing Customer,62,F,1,Graduate,Married,Less than $40K,Blue,3143
Existing Customer,53,M,1,Graduate,Unknown,$80K - $120K,Blue,6514
Existing Customer,26,F,0,Graduate,Single,$40K - $60K,Blue,3119
Attrited Customer,46,F,3,High School,Single,Less than $40K,Silver,13092
Existing Customer,51,F,1,College,Married,$40K - $60K,Blue,1438.3
Existing Customer,39,M,2,Uneducated,Married,Less than $40K,Blue,3702
Existing Customer,51,F,1,High School,Married,Unknown,Blue,9095
Existing Customer,59,M,2,High School,Married,$40K - $60K,Blue,2701
Existing Customer,56,M,3,Unknown,Married,$40K - $60K,Blue,1813
Existing Customer,56,F,2,Graduate,Married,Unknown,Blue,5335
Existing Customer,31,M,1,Graduate,Married,$40K - $60K,Blue,2469
Existing Customer,37,M,0,High School,Divorced,$40K - $60K,Blue,3091
Existing Customer,36,M,2,High School,Single,$40K - $60K,Blue,2683
Existing Customer,26,F,1,Unknown,Single,Unknown,Blue,5464
Existing Customer,61,F,0,Graduate,Married,Less than $40K,Blue,2942
Existing Customer,26,M,0,High School,Single,Less than $40K,Blue,2735
Existing Customer,35,M,2,College,Married,$80K - $120K,Blue,15279
Existing Customer,53,M,3,College,Married,$120K +,Blue,14938
Existing Customer,59,M,2,High School,Married,Less than $40K,Blue,4328
Existing Customer,37,M,1,Graduate,Single,$80K - $120K,Blue,34516
Existing Customer,38,M,3,High School,Married,$60K - $80K,Blue,5824
Existing Customer,56,F,5,Doctorate,Married,Unknown,Blue,11281
Existing Customer,37,M,2,Uneducated,Married,$60K - $80K,Blue,7959
Existing Customer,33,M,1,Graduate,Married,$120K +,Blue,4459
Existing Customer,38,M,2,College,Married,$80K - $120K,Blue,17162
Existing Customer,56,M,1,Uneducated,Married,$120K +,Blue,16254
Existing Customer,59,M,0,High School,Married,$80K - $120K,Blue,3278
Existing Customer,30,M,1,Post-Graduate,Married,Less than $40K,Blue,7173
Existing Customer,56,M,2,High School,Married,$40K - $60K,Blue,3295
Existing Customer,33,M,2,Unknown,Single,$120K +,Blue,25033
Existing Customer,31,M,0,Graduate,Divorced,$60K - $80K,Blue,4232
Existing Customer,26,M,1,College,Single,$40K - $60K,Blue,2703
Existing Customer,29,M,1,Graduate,Married,Less than $40K,Blue,2710
Existing Customer,53,F,2,Uneducated,Married,Less than $40K,Blue,2322
Existing Customer,35,F,0,High School,Single,Less than $40K,Blue,5931
Existing Customer,35,M,2,Uneducated,Unknown,$120K +,Blue,3300
Existing Customer,56,F,4,High School,Married,Less than $40K,Blue,1438.3
Existing Customer,35,F,1,Uneducated,Single,Unknown,Silver,34516
Existing Customer,35,M,3,Uneducated,Married,$40K - $60K,Blue,8682
Attrited Customer,32,M,1,High School,Divorced,$60K - $80K,Blue,12616
Existing Customer,49,M,4,College,Unknown,Less than $40K,Blue,9652
Existing Customer,36,M,4,Graduate,Divorced,$120K +,Blue,1651
Existing Customer,37,M,3,Unknown,Married,$60K - $80K,Blue,2576
Existing Customer,58,M,1,High School,Married,$60K - $80K,Blue,2212
Existing Customer,35,F,2,High School,Married,Less than $40K,Blue,2157
Existing Customer,39,F,2,Graduate,Married,$40K - $60K,Blue,2575
